"","year","agency_code","agency_level","designation_Type","name","county","street_addr","street_addr2","city","state","zip","phone","url","super_name","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","esea","stem","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","AAVC","AGNR","ARCH","BMA","CD","EDUC","FINA","HLTH","HOSP","HUMA","INFO","LAW","MANU","MRKT","STEM","TRAN"
"68",2019,"080LEA","LEA","P","Bertie County Schools","Bertie","715 US Highway 13 North",NA,"Windsor","NC",27983,"252-794-6025","www.bertie.k12.nc.us","Dr Catherine Edmonds",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2019,"08A000","SCH","C","Three Rivers Academy","Bertie","503 East Main Street",NA,"Powellsville","NC",27967,"252-513-1990","http://www.Threeriversacademy.net","Melissa Grimes","I","CH","KG:07","Regular School","Traditional","Y","080LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2019,"090315","SCH","P","Bladenboro Middle","Bladen","910 South Main Street",NA,"Bladenboro","NC",28320,"910-863-3232","http://www.bladen.k12.nc.us",NA,"M","090LEA","5:08","Regular School","Traditional","Y",NA,NA,NA,NA,235,207,88.09,NA,"N","N","Y","Y",0.385,0.846,0.154,0,0.615,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"71",2019,"090320","SCH","P","Clarkton School of Discovery","Bladen","10000 North College Street",NA,"Clarkton","NC",28433,"910-647-6531","http://www.bladen.k12.nc.us/csd/index.htm",NA,"M","090LEA","5:08","Regular School","Traditional","Y",NA,NA,NA,NA,211,207,98.1,NA,"N","N","N","N",0.385,0.846,0.154,0,0.615,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"72",2019,"090328","SCH","P","East Arcadia Elementary","Bladen","21451 NC Hwy 87 East",NA,"Riegelwood","NC",28456,"910-247-4609","http://www.bladen.k12.nc.us",NA,"E","090LEA","PK:04","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","Y",0.385,0.846,0.154,0,0.615,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2019,"090330","SCH","P","East Bladen High","Bladen","5600 NC Hwy 87 East",NA,"Elizabethtown","NC",28337,"910-247-4610","http://www.bladen.k12.nc.us",NA,"H","090LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,638,505,79.15,NA,"N","N","Y","Y",0.385,0.846,0.154,0,0.615,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
"74",2019,"090332","SCH","P","Elizabethtown Middle","Bladen","1496 Hwy 701 South",NA,"Elizabethtown","NC",28337,"910-862-4071","www.bladen.k12.nc.us",NA,"M","090LEA","5:08","Regular School","Traditional","Y",NA,NA,NA,NA,324,293,90.43,NA,"N","N","Y","Y",0.385,0.846,0.154,0,0.615,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"75",2019,"090365","SCH","P","Tar Heel Middle","Bladen","14888 Hwy 87 West",NA,"Tar Heel","NC",28392,"910-862-2475","http://www.bladen.k12.nc.us",NA,"M","090LEA","5:08","Regular School","Traditional","Y",NA,NA,NA,NA,261,259,99.23,NA,"N","N","Y","Y",0.385,0.846,0.154,0,0.615,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"76",2019,"090368","SCH","P","West Bladen High","Bladen","1600 NC Hwy 410",NA,"Bladenboro","NC",28320,"910-862-2130","www.bladen.k12.nc.us",NA,"H","090LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,665,606,91.13,NA,"N","N","N","N",0.385,0.846,0.154,0,0.615,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
"77",2019,"090376","SCH","P","Bladen Early College","Bladen","7418 NC Highway 41 West","P","Dublin","NC",28332,"910-876-6654","http://www.bladen.k12.nc.us",NA,"H","090LEA","9:10","Regular School","Traditional","N",NA,NA,NA,NA,47,2,4.26,NA,"N","N","N","N",0.385,0.846,0.154,0,0.615,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"78",2019,"090LEA","LEA","P","Bladen County Schools","Bladen","1489 US Hwy 701 South",NA,"Elizabethtown","NC",28337,"910-862-4136","www.bladen.k12.nc.us","Dr Robert Taylor",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2019,"09A000","SCH","C","Paul R Brown Leadership Academy","Bladen","1360 Martin L King Jr Dr",NA,"Elizabethtown","NC",28337,"910-862-2965","http://www.paulrbrownleadership.com/","Mr Roland Mckoy","T","CH","6:12","Regular School","Traditional","Y","090LEA",NA,NA,NA,NA,NA,NA,NA,"Y","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2019,"09B000","SCH","C","Emereau: Bladen","Bladen","995 Airport Rd",NA,"Elizabethtown","NC",28337,"910-247-6595","www.emereau.org","Mrs Carla Fisher","I","CH","KG:07","Regular School","Year Round","Y","090LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2019,"100307","SCH","P","Brunswick County Early College","Brunswick","50 College Road NE",NA,"Bolivia","NC",28422,"910-754-8565","http://www.bcswan.net/ECHS",NA,"H","100LEA","9:13","Regular School","Modified","N",NA,NA,NA,NA,380,63,16.58,NA,"N","N","N","N",0.105,0.526,0.421,0.053,0.842,TRUE,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0
"82",2019,"100308","SCH","P","The COAST","Brunswick","1109 Old Ocean Highway",NA,"Bolivia","NC",28422,"910-754-9593","http://www.bcswan.net/education/school/school.php?sectionid=5",NA,"T","100LEA","6:12","Alternative School","Traditional","N",NA,NA,NA,NA,99,72,72.73,NA,"N","Y","N","Y",0.105,0.526,0.421,0.053,0.842,TRUE,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0
"83",2019,"100309","SCH","P","Cedar Grove Middle","Brunswick","750 Grove Trail SW",NA,"Supply","NC",28462,"910-846-3400","http://www.bcswan.net/education/school/school.php?sectionid=1606&",NA,"M","100LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,513,434,84.6,NA,"N","N","Y","Y",0.105,0.526,0.421,0.053,0.842,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"84",2019,"100316","SCH","P","Leland Middle","Brunswick","927 Old Fayetteville Road NE",NA,"Leland","NC",28451,"910-371-3030","http://www.bcswan.net/education/school/school.php?sectionid=8",NA,"M","100LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,963,626,65.01,NA,"N","N","Y","Y",0.105,0.526,0.421,0.053,0.842,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"85",2019,"100326","SCH","P","North Brunswick High","Brunswick","114 Scorpion Drive",NA,"Leland","NC",28451,"910-371-2261","http://www.co.brunswick.k12.nc.us/education/school/school.php?sectionid=10",NA,"H","100LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1093,755,69.08,NA,"N","N","Y","Y",0.105,0.526,0.421,0.053,0.842,TRUE,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
"86",2019,"100332","SCH","P","Shallotte Middle","Brunswick","225 Village Road",NA,"Shallotte","NC",28459,"910-754-6882","http://www.bcswan.net/SMS",NA,"M","100LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,647,396,61.21,NA,"N","N","Y","Y",0.105,0.526,0.421,0.053,0.842,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"87",2019,"100334","SCH","P","South Brunswick High","Brunswick","280 Cougar Drive BSL",NA,"Southport","NC",28461,"910-845-2203","http://www.bcswan.net/SBHS",NA,"H","100LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1049,690,65.78,NA,"N","N","Y","Y",0.105,0.526,0.421,0.053,0.842,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"88",2019,"100335","SCH","P","South Brunswick Middle","Brunswick","100 Cougar Drive BSL",NA,"Southport","NC",28461,"910-845-2771","http://www.bcswan.net/SBMS",NA,"M","100LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,754,632,83.82,NA,"N","N","Y","Y",0.105,0.526,0.421,0.053,0.842,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"89",2019,"100344","SCH","P","Waccamaw","Brunswick","5901 Waccamaw School Road NW",NA,"Ash","NC",28420,"910-287-6437","http://www.bcswan.net/WACC",NA,"I","100LEA","KG:08","Regular School","Traditional","Y",NA,NA,NA,NA,211,112,53.08,NA,"N","N","Y","Y",0.105,0.526,0.421,0.053,0.842,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"90",2019,"100348","SCH","P","West Brunswick High","Brunswick","550 Whiteville Road NW",NA,"Shallotte","NC",28470,"910-754-4338","http://www.bcswan.net/WBHS",NA,"H","100LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1439,989,68.73,NA,"N","N","N","N",0.105,0.526,0.421,0.053,0.842,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"91",2019,"100LEA","LEA","P","Brunswick County Schools","Brunswick","35 Referendum Drive",NA,"Bolivia","NC",28422,"910-253-2900","www.bcswan.net","Dr Jerry Oates",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2019,"10A000","SCH","C","Charter Day School","Brunswick","7055 Bacon's Way",NA,"Leland","NC",28451,"910-655-1214","http://www.charterdayschool.net/","Mrs Laurie Benton","I","CH","KG:08","Regular School","Year Round","Y","100LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2019,"10B000","SCH","C","South Brunswick Charter","Brunswick","2260 Achievement Ave SE",NA,"Bolivia","NC",28422,"910-338-4178","http://www.southbcs.org","Michelle Mena","E","CH","KG:05","Regular School","Year Round","Y","100LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2019,"110303","SCH","P","Community High School","Buncombe","235 Old US 70",NA,"Swannanoa","NC",28778,"828-686-7734","https://chs.buncombeschools.org/",NA,"H","110LEA","9:12","Alternative School","Traditional","N",NA,NA,NA,NA,152,77,50.66,NA,"N","Y","N","N",0.048,0.619,0.381,0,0.952,TRUE,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"95",2019,"110304","SCH","P","Reynolds High","Buncombe","1 Rocket Drive",NA,"Asheville","NC",28803,"828-298-2500","https://acrhs.buncombeschools.org/",NA,"H","110LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1182,803,67.94,NA,"N","N","N","N",0.048,0.619,0.381,0,0.952,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"96",2019,"110306","SCH","P","Reynolds Middle","Buncombe","2 Rocket Drive",NA,"Asheville","NC",28803,"828-298-7484","https://acrms.buncombeschools.org/",NA,"M","110LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,529,378,71.46,NA,"N","N","Y","Y",0.048,0.619,0.381,0,0.952,TRUE,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0
"97",2019,"110322","SCH","P","Early College","Buncombe","340 Victoria Road",NA,"Asheville","NC",28801,"828-232-4123","https://bcec.buncombeschools.org/",NA,"H","110LEA","9:13","Regular School","Traditional","N",NA,NA,NA,NA,270,87,32.22,NA,"N","N","N","N",0.048,0.619,0.381,0,0.952,TRUE,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0
"98",2019,"110323","SCH","P","Middle College","Buncombe","340 Victoria Road",NA,"Asheville","NC",28801,"828-232-4123","https://bcmc.buncombeschools.org/",NA,"H","110LEA","11:13","Regular School","Traditional","N",NA,NA,NA,NA,71,9,12.68,NA,"N","N","N","N",0.048,0.619,0.381,0,0.952,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"99",2019,"110326","SCH","P","Cane Creek Middle","Buncombe","570 Lower Brush Creek Road",NA,"Fletcher","NC",28732,"828-628-0824","https://ccms.buncombeschools.org/",NA,"M","110LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,566,313,55.3,NA,"N","N","Y","N",0.048,0.619,0.381,0,0.952,TRUE,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0
"100",2019,"110336","SCH","P","Owen High","Buncombe","99 Lake Eden Road",NA,"Black Mountain","NC",28711,"828-686-3852","https://cdohs.buncombeschools.org/",NA,"H","110LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,743,559,75.24,NA,"N","N","Y","N",0.048,0.619,0.381,0,0.952,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"101",2019,"110338","SCH","P","Owen Middle","Buncombe","730 Old US 70",NA,"Swannanoa","NC",28778,"828-686-7739","https://cdoms.buncombeschools.org/",NA,"M","110LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,530,351,66.23,NA,"N","N","Y","Y",0.048,0.619,0.381,0,0.952,TRUE,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"102",2019,"110340","SCH","P","Erwin High","Buncombe","60 Lees Creek Road",NA,"Asheville","NC",28806,"828-232-4251","https://caehs.buncombeschools.org/",NA,"H","110LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1106,922,83.36,NA,"N","N","Y","N",0.048,0.619,0.381,0,0.952,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"103",2019,"110342","SCH","P","Erwin Middle","Buncombe","20 Erwin Hills Road",NA,"Asheville","NC",28806,"828-232-4264","https://caems.buncombeschools.org/",NA,"M","110LEA","7:08","Regular School","Traditional","N",NA,NA,NA,NA,710,420,59.15,NA,"N","N","Y","Y",0.048,0.619,0.381,0,0.952,TRUE,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"104",2019,"110352","SCH","P","Enka High","Buncombe","475 Enka Lake Road",NA,"Candler","NC",28715,"828-670-5000","https://ehs.buncombeschools.org/",NA,"H","110LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1080,759,70.28,NA,"N","N","Y","Y",0.048,0.619,0.381,0,0.952,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"105",2019,"110380","SCH","P","North Buncombe High","Buncombe","890 Clarks Chapel Road",NA,"Weaverville","NC",28787,"828-645-4221","https://nbhs.buncombeschools.org/",NA,"H","110LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1026,697,67.93,NA,"N","N","N","N",0.048,0.619,0.381,0,0.952,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"106",2019,"110381","SCH","P","North Buncombe Middle","Buncombe","51 N Buncombe School Road",NA,"Weaverville","NC",28787,"828-645-7944","https://nbms.buncombeschools.org/",NA,"M","110LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,592,418,70.61,NA,"N","N","Y","Y",0.048,0.619,0.381,0,0.952,TRUE,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"107",2019,"110382","SCH","P","North Windy Ridge Intermediate","Buncombe","20 Doan Road",NA,"Weaverville","NC",28787,"828-658-1892","https://nwris.buncombeschools.org/",NA,"M","110LEA","5:06","Regular School","Traditional","Y",NA,NA,NA,NA,310,155,50,NA,"N","N","N","N",0.048,0.619,0.381,0,0.952,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"108",2019,"110401","SCH","P","Enka Middle","Buncombe","390 Asbury Road",NA,"Candler","NC",28715,"828-670-5010","https://ems.buncombeschools.org/",NA,"M","110LEA","7:08","Regular School","Traditional","N",NA,NA,NA,NA,582,338,58.08,NA,"N","N","Y","Y",0.048,0.619,0.381,0,0.952,TRUE,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
"109",2019,"110416","SCH","P","Roberson High","Buncombe","250 Overlook Road",NA,"Asheville","NC",28803,"828-654-1765","https://tcrhs.buncombeschools.org/",NA,"H","110LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1494,919,61.51,NA,"N","N","N","Y",0.048,0.619,0.381,0,0.952,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"110",2019,"110420","SCH","P","Valley Springs Middle","Buncombe","224 Long Shoals Road",NA,"Arden","NC",28704,"828-654-1785","https://vsms.buncombeschools.org/",NA,"M","110LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,589,396,67.23,NA,"N","N","Y","Y",0.048,0.619,0.381,0,0.952,TRUE,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"111",2019,"110425","SCH","P","Enka Intermediate","Buncombe","125 Asheville Commerce Parkway",NA,"Candler","NC",28715,"828-255-1380","https://eis.buncombeschools.org/",NA,"M","110LEA","5:06","Regular School","Traditional","Y",NA,NA,NA,NA,331,125,37.76,NA,"N","N","Y","Y",0.048,0.619,0.381,0,0.952,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112",2019,"110450","SCH","P","Koontz Intermediate","Buncombe","305 Overlook Road",NA,"Asheville","NC",28803,"828-684-1295","https://ctkis.buncombeschools.org/",NA,"M","110LEA","5:06","Regular School","Traditional","Y",NA,NA,NA,NA,366,96,26.23,NA,"N","N","Y","Y",0.048,0.619,0.381,0,0.952,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113",2019,"110451","SCH","P","Eblen Intermediate","Buncombe","59 Lee's Creek Road",NA,"Asheville","NC",28806,"828-255-5757","https://jpeis.buncombeschools.org/",NA,"M","110LEA","5:06","Regular School","Traditional","Y",NA,NA,NA,NA,358,238,66.48,NA,"N","N","Y","Y",0.048,0.619,0.381,0,0.952,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"114",2019,"110500","SCH","P","Nesbitt Discovery Academy","Buncombe","175 Bingham Rd Ste 10",NA,"Asheville","NC",28806,"828-271-4521","https://mlnda.buncombeschools.org/",NA,"H","110LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,385,382,99.22,NA,"N","N","N","N",0.048,0.619,0.381,0,0.952,TRUE,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1
"115",2019,"110LEA","LEA","P","Buncombe County Schools","Buncombe","175 Bingham Road",NA,"Asheville","NC",28806,"828-232-4160","www.buncombeschools.org","Dr Tony Baldwin",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",2019,"111302","SCH","P","Asheville High","Buncombe","419 McDowell Street",NA,"Asheville","NC",28803,"828-350-2500","http://www.ashevillecityschools.net/pages/Asheville_High",NA,"H","111LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,950,657,69.16,NA,"N","N","N","N",0.4,0.7,0.3,0,0.6,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"117",2019,"111356","SCH","P","Asheville Middle","Buncombe","211 S French Broad Avenue",NA,"Asheville","NC",28801,"828-350-6200","http://www.ashevillesityschools.net/pages/Asheville_Middle",NA,"M","111LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,742,395,53.23,NA,"N","N","Y","Y",0.4,0.7,0.3,0,0.6,TRUE,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"118",2019,"111369","SCH","P","Montford North Star Academy","Buncombe","90 Montford Ave",NA,"Asheville","NC",28801,"828-350-6900","http://montford.ashevillecityschools.net/pages/Montford",NA,"M","111LEA","6:07","Regular School","Traditional","N",NA,NA,NA,NA,146,119,81.51,NA,"N","N","Y","Y",0.4,0.7,0.3,0,0.6,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"119",2019,"111700","SCH","P","School of Inquiry and Life Sciences","Buncombe","419 McDowell Street",NA,"Asheville","NC",28803,"828-350-2700","http://www.ashevillecityschools.net/pages/SILSA",NA,"H","111LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,330,197,59.7,NA,"N","N","N","N",0.4,0.7,0.3,0,0.6,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2019,"111LEA","LEA","P","Asheville City Schools","Buncombe","85 Mountain Street",NA,"Asheville","NC",28801,"828-350-7000","www.ashevillecityschools.net","Dr Denise Patterson",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2019,"11A000","SCH","C","Evergreen Community Charter","Buncombe","50 Bell Road",NA,"Asheville","NC",28805,"828-298-2173","http://www.evergreenccs.org/","Dr Susan Mertz","I","CH","KG:08","Regular School","Traditional","Y","110LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2019,"11B000","SCH","C","ArtSpace Charter School","Buncombe","2030 US Hwy 70",NA,"Swannanoa","NC",28778,"828-298-2787","http://www.artspacecharter.org","Ms Lori Cozzi","I","CH","KG:08","Regular School","Traditional","Y","110LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",2019,"11C000","SCH","C","IC Imagine","Buncombe","110 Champion Way","S","Asheville","NC",28806,"828-633-6491","http://www.icimagine.org","Laura Townley","A","CH","KG:12","Regular School","Modified","Y","110LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2019,"11D000","SCH","C","The Franklin School of Innovation","Buncombe","21 Innovation Dr",NA,"Asheville","NC",28806,"828-318-8143","http://www.franklinschoolofinnovation.org","Michelle Vruwink","T","CH","5:12","Regular School","Traditional","Y","110LEA",NA,NA,NA,444,13,2.93,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2019,"11K000","SCH","C","Francine Delany New School","Buncombe","119 Brevard Road",NA,"Asheville","NC",28806,"828-236-9441","http://www.fdnsc.net","Ms Buffy Fowler","I","CH","KG:08","Regular School","Traditional","Y","111LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2019,"120308","SCH","P","Hallyburton Academy","Burke","205 South Main Street",NA,"Drexel","NC",28619,"828-437-4184","http://www.burke.k12.nc.us",NA,"T","120LEA","6:12","Alternative School","Traditional","N",NA,NA,NA,NA,118,78,66.1,NA,"N","Y","N","Y",0.077,0.692,0.308,0,0.923,TRUE,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0
"127",2019,"120310","SCH","P","Burke Middle College","Burke","1001 Burkemont Ave",NA,"Morganton","NC",28655,"828-448-3175","http://www.burke.k12.nc.us/schools/bmc/",NA,"H","120LEA","11:12","Regular School","Year Round","N",NA,NA,NA,NA,139,42,30.22,NA,"N","N","N","N",0.077,0.692,0.308,0,0.923,TRUE,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1
"128",2019,"120314","SCH","P","East Burke High","Burke","3695 East Burke Boulevard",NA,"Connelly Springs","NC",28612,"828-397-5541","http://www.burke.k12.nc.us/ebhs/",NA,"H","120LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,839,614,73.18,NA,"N","N","N","N",0.077,0.692,0.308,0,0.923,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"129",2019,"120315","SCH","P","East Burke Middle","Burke","3519 Miller Bridge Road",NA,"Connelly Springs","NC",28612,"828-397-7446","http://www.burke.k12.nc.us/ebms/",NA,"M","120LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,679,618,91.02,NA,"N","N","Y","Y",0.077,0.692,0.308,0,0.923,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"130",2019,"120318","SCH","P","Freedom High","Burke","511 Independence Boulevard",NA,"Morganton","NC",28655,"828-433-1310","http://www.burke.k12.nc.us/fhs/",NA,"H","120LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1148,882,76.83,NA,"N","N","N","N",0.077,0.692,0.308,0,0.923,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"131",2019,"120334","SCH","P","Heritage Middle","Burke","1951 Enon Road",NA,"Valdese","NC",28690,"828-874-0731","http://www.burke.k12.nc.us/hms/",NA,"M","120LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,529,511,96.6,NA,"N","N","Y","Y",0.077,0.692,0.308,0,0.923,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"132",2019,"120346","SCH","P","Jimmy C Draughn High School","Burke","709 Lovelady Road NE",NA,"Valdese","NC",28690,"828-879-4200","http://www.burke.k12.nc.us/dhs/",NA,"H","120LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,593,435,73.36,NA,"N","N","Y","Y",0.077,0.692,0.308,0,0.923,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"133",2019,"120350","SCH","P","Liberty Middle","Burke","529 Enola Road",NA,"Morganton","NC",28655,"828-437-1330","http://www.burke.k12.nc.us/lms/",NA,"M","120LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,530,478,90.19,NA,"N","N","Y","Y",0.077,0.692,0.308,0,0.923,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"134",2019,"120352","SCH","P","North Liberty","Burke","523 Enola Road",NA,"Morganton","NC",28655,"828-437-9656","http://www.burke.k12.nc.us/nliberty/",NA,"A","120LEA","P0:12","EC School","Traditional","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.077,0.692,0.308,0,0.923,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
