"","year","agency_code","agency_level","designation_Type","name","county","street_addr","street_addr2","city","state","zip","phone","url","super_name","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","esea","stem","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","absent_group_ALL","absent_group_FEM","absent_group_HI7","absent_group_MALE","absent_group_WH7","absent_group_BL7","absent_group_ELS","absent_group_MU7","absent_group_SWD","absent_group_AS7","absent_group_AM7","absent_group_PI7"
"65",2022,"080314","SCH","P","Bertie Middle","Bertie","652 US Hwy 13 North",NA,"Windsor","NC",27983,"252-794-2143","http://www.bms.bertie.k12.nc.us","Ms Ashley Bradley","M","080LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,423,374,88.42,NA,"N","N","Y","Y",1,0.833,0.167,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2022,"080LEA","LEA","P","Bertie County Schools","Bertie","715 US Highway 13 North","-","Windsor","NC",27983,"252-794-6025","http://www.bertie.k12.nc.us","Dr Otis Smallwood",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,1128,789,69.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2022,"090315","SCH","P","Bladenboro Middle","Bladen","910 South Main Street",NA,"Bladenboro","NC",28320,"910-863-3232","http://www.bladen.k12.nc.us","Ms Vanessa Ruffin","M","090LEA","05:08","Regular School","Traditional","Y",NA,NA,NA,NA,264,130,49.24,NA,"N","N","Y","Y",0.462,0.769,0.231,0,0.538,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2022,"090320","SCH","P","Clarkton School of Discovery","Bladen","10000 North College Street",NA,"Clarkton","NC",28433,"910-647-6531","http://www.bladen.k12.nc.us/csd/index.htm","Mrs Heather Thompson","M","090LEA","05:08","Regular School","Traditional","Y",NA,NA,NA,NA,200,77,38.5,NA,"N","N","N","N",0.462,0.769,0.231,0,0.538,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2022,"090328","SCH","P","East Arcadia Elementary","Bladen","21451 NC Hwy 87 East",NA,"Riegelwood","NC",28456,"910-247-4609","http://www.bladen.k12.nc.us","Mr David Wimert","E","090LEA","0K:04","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0.462,0.769,0.231,0,0.538,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2022,"090330","SCH","P","East Bladen High","Bladen","5600 NC Hwy 87 East",NA,"Elizabethtown","NC",28337,"910-247-4610","http://www.bladen.k12.nc.us","Ms Georgia Spaulding","H","090LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,553,466,84.27,NA,"N","N","N","N",0.462,0.769,0.231,0,0.538,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2022,"090332","SCH","P","Elizabethtown Middle","Bladen","1496 Hwy 701 South",NA,"Elizabethtown","NC",28337,"910-862-4071","www.bladen.k12.nc.us","Ms Joyce Spencer","M","090LEA","05:08","Regular School","Traditional","Y",NA,NA,NA,NA,342,198,57.89,NA,"Y","N","N","N",0.462,0.769,0.231,0,0.538,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2022,"090365","SCH","P","Tar Heel Middle","Bladen","14888 Hwy 87 West",NA,"Tar Heel","NC",28392,"910-862-2475","http://www.bladen.k12.nc.us","Ms Teresa Coleman","M","090LEA","05:08","Regular School","Traditional","Y",NA,NA,NA,NA,290,202,69.66,NA,"N","N","Y","N",0.462,0.769,0.231,0,0.538,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2022,"090368","SCH","P","West Bladen High","Bladen","1600 NC Hwy 410",NA,"Bladenboro","NC",28320,"910-862-2130","www.bladen.k12.nc.us","Dr Peggy Hester","H","090LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,683,574,84.04,NA,"N","N","N","N",0.462,0.769,0.231,0,0.538,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2022,"090376","SCH","P","Bladen Early College","Bladen","7418 NC Highway 41 West","P","Dublin","NC",28332,"910-876-6654","http://www.bladen.k12.nc.us","Ms Haley Cheshire","H","090LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,143,60,41.96,NA,"N","N","N","N",0.462,0.769,0.231,0,0.538,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2022,"090LEA","LEA","P","Bladen County Schools","Bladen","1489 US Hwy 701 South","-","Elizabethtown","NC",28337,"910-862-4136","http://www.bladen.k12.nc.us","Dr Jason B Atkinson",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,2475,1707,68.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2022,"09A000","SCH","C","Paul R. Brown Leadership Academy","Bladen","1360 Martin L King Jr Dr",NA,"Elizabethtown","NC",28337,"910-862-2965","http://www.paulrbrownleadership.com/","Dr Jason Wray","T","CH","06:12","Regular School","Traditional","Y","090LEA",NA,NA,NA,108,NA,5,TRUE,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2022,"09B000","SCH","C","Emereau: Bladen","Bladen","995 Airport Rd",NA,"Elizabethtown","NC",28337,"910-247-6595","www.emereau.org","Mrs Elizabeth Cole","I","CH","0K:08","Regular School","Year Round","Y","090LEA",NA,NA,NA,252,NA,5,TRUE,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2022,"100307","SCH","P","Brunswick County Early College High School","Brunswick","50 College Road NE",NA,"Bolivia","NC",28422,"910-756-5030","http://www.bcswan.net/ECHS","Ms Denise Absher","H","100LEA","09:13","Regular School","Modified","N",NA,NA,NA,NA,343,82,23.91,NA,"N","N","N","N",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2022,"100308","SCH","P","The Center of Applied Sciences and Technology","Brunswick","1109 Old Ocean Highway",NA,"Bolivia","NC",28422,"910-312-2780","http://www.bcswan.net/education/school/school.php?sectionid=5","Dr Jonathan DeBerry","T","100LEA","06:12","Alternative Educat","Traditional","N",NA,NA,NA,NA,76,71,93.42,NA,"N","N","N","Y",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2022,"100309","SCH","P","Cedar Grove Middle","Brunswick","750 Grove Trail SW",NA,"Supply","NC",28462,"910-756-6120","http://www.bcswan.net/education/school/school.php?sectionid=1606&","Mr Justin Hayes","M","100LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,462,406,87.88,NA,"N","N","Y","Y",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2022,"100316","SCH","P","Leland Middle","Brunswick","927 Old Fayetteville Road NE",NA,"Leland","NC",28451,"910-371-3030","http://www.bcswan.net/education/school/school.php?sectionid=8","Mr Shawn Black","M","100LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,768,445,57.94,NA,"N","N","Y","Y",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2022,"100326","SCH","P","North Brunswick High","Brunswick","114 Scorpion Drive",NA,"Leland","NC",28451,"910-371-2261","http://www.co.brunswick.k12.nc.us/education/school/school.php?sectionid=10","Dr Steven Sullivan","H","100LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1282,881,68.72,NA,"N","N","Y","Y",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2022,"100332","SCH","P","Shallotte Middle","Brunswick","225 Village Road",NA,"Shallotte","NC",28459,"910-756-6130","http://www.bcswan.net/SMS","Mr David Ruth","M","100LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,674,431,63.95,NA,"N","N","Y","Y",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2022,"100334","SCH","P","South Brunswick High","Brunswick","280 Cougar Drive BSL",NA,"Southport","NC",28461,"910-756-6880","6330 Lake Park Dr SE","Michael Hodges","H","100LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1065,726,68.17,NA,"N","N","Y","Y",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2022,"100335","SCH","P","South Brunswick Middle","Brunswick","100 Cougar Drive BSL",NA,"Southport","NC",28461,"910-756-6870","http://www.bcswan.net/SBMS","Mr Scott Dalton","M","100LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,631,497,78.76,NA,"N","N","Y","Y",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2022,"100341","SCH","P","Town Creek Middle School","Brunswick","6370 Lake Park Drive SE",NA,"Winnabow","NC",28479,"910-756-5320","www.bcswan.net/tcms","Ms Rebecca Heitz","M","100LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,386,264,68.39,NA,"N","N","N","N",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",2022,"100344","SCH","P","Waccamaw","Brunswick","5901 Waccamaw School Road NW",NA,"Ash","NC",28420,"910-756-5560","http://www.bcswan.net/WACC","Mr Michael Kelley","I","100LEA","0K:08","Regular School","Traditional","Y",NA,NA,NA,NA,240,52,21.67,NA,"N","N","Y","N",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2022,"100348","SCH","P","West Brunswick High","Brunswick","550 Whiteville Road NW",NA,"Shallotte","NC",28470,"910-756-5050","http://www.bcswan.net/WBHS","Mr Jonathan Paschal","H","100LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1370,947,69.12,NA,"N","N","N","N",0.15,0.579,0.421,0.05,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2022,"100LEA","LEA","P","Brunswick County Schools","Brunswick","35 Referendum Drive","-","Bolivia","NC",28422,"910-253-2900","http://www.bcswan.net","Dr Jerry   Oates",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,8167,4802,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2022,"10A000","SCH","C","Classical Charter Schools of Leland","Brunswick","7055 Bacon's Way",NA,"Leland","NC",28451,"910-655-1214","http://www.charterdayschool.net/","Mrs Laurie Benton","I","CH","0K:08","Regular School","Year Round","Y","100LEA",NA,NA,NA,374,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",2022,"10B000","SCH","C","Classical Charter Schools of Southport","Brunswick","2260 Achievement Ave SE",NA,"Bolivia","NC",28422,"910-338-4178","http://www.ccssouthport.net","Bill Stidham","E","CH","0K:06","Regular School","Year Round","Y","100LEA",NA,NA,NA,97,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2022,"110303","SCH","P","Community High School","Buncombe","235 Old US 70",NA,"Swannanoa","NC",28778,"828-686-7734","https://chs.buncombeschools.org/","Ms Janet Greenhoe","H","110LEA","09:12","Alternative Educat","Traditional","N",NA,NA,NA,NA,95,52,54.74,NA,"N","Y","N","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2022,"110304","SCH","P","A C Reynolds High","Buncombe","One Rocket Drive",NA,"Asheville","NC",28803,"828-298-2500","https://acrhs.buncombeschools.org/","Ben Alexander","H","110LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1090,815,74.77,NA,"N","N","N","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2022,"110306","SCH","P","A C Reynolds Middle","Buncombe","2 Rocket Drive",NA,"Asheville","NC",28803,"828-298-7484","https://acrms.buncombeschools.org/","Stanley Wheless","M","110LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,525,360,68.57,NA,"N","N","Y","Y",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2022,"110322","SCH","P","Buncombe County Early College High School","Buncombe","340 Victoria Road",NA,"Asheville","NC",28801,"828-232-4123","https://bcec.buncombeschools.org/","Dr Donna Lanahan","H","110LEA","09:13","Regular School","Traditional","N",NA,NA,NA,NA,272,36,13.24,NA,"N","N","N","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2022,"110323","SCH","P","Buncombe County Middle College High School","Buncombe","340 Victoria Road",NA,"Asheville","NC",28801,"828-232-4123","https://bcmc.buncombeschools.org/","Dr Donna Lanahan","H","110LEA","11:13","Regular School","Traditional","N",NA,NA,NA,NA,40,12,30,NA,"N","N","N","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2022,"110326","SCH","P","Cane Creek Middle","Buncombe","570 Lower Brush Creek Road",NA,"Fletcher","NC",28732,"828-628-0824","https://ccms.buncombeschools.org/","Ms Andrea Britt","M","110LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,449,302,67.26,NA,"N","N","Y","Y",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2022,"110336","SCH","P","Charles D Owen High","Buncombe","99 Lake Eden Road",NA,"Black Mountain","NC",28711,"828-686-3852","https://cdohs.buncombeschools.org/","Dr Samantha Sircey","H","110LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,658,503,76.44,NA,"N","N","Y","Y",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2022,"110338","SCH","P","Charles D Owen Middle","Buncombe","730 Old US 70",NA,"Swannanoa","NC",28778,"828-686-7739","https://cdoms.buncombeschools.org/","Bradley McMahan","M","110LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,463,297,64.15,NA,"N","N","Y","Y",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2022,"110340","SCH","P","Clyde A Erwin High","Buncombe","60 Lees Creek Road",NA,"Asheville","NC",28806,"828-232-4251","https://caehs.buncombeschools.org/","Chip Cody","H","110LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1025,774,75.51,NA,"N","N","Y","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2022,"110342","SCH","P","Clyde A Erwin Middle","Buncombe","20 Erwin Hills Road",NA,"Asheville","NC",28806,"828-232-4264","https://caems.buncombeschools.org/","Travis Collins","M","110LEA","07:08","Regular School","Traditional","N",NA,NA,NA,NA,611,483,79.05,NA,"N","N","Y","Y",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2022,"110352","SCH","P","Enka High","Buncombe","475 Enka Lake Road",NA,"Candler","NC",28715,"828-670-5000","https://ehs.buncombeschools.org/","Jeff Burleson","H","110LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,984,753,76.52,NA,"N","N","Y","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2022,"110380","SCH","P","North Buncombe High","Buncombe","890 Clarks Chapel Road",NA,"Weaverville","NC",28787,"828-645-4221","https://nbhs.buncombeschools.org/","Kevin Yontz","H","110LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,943,720,76.35,NA,"N","N","N","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",2022,"110381","SCH","P","North Buncombe Middle","Buncombe","51 N Buncombe School Road",NA,"Weaverville","NC",28787,"828-645-7944","https://nbms.buncombeschools.org/","Dr Jamie Johnson","M","110LEA","07:08","Regular School","Traditional","N",NA,NA,NA,NA,482,376,78.01,NA,"N","N","Y","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",2022,"110382","SCH","P","North Windy Ridge Intermediate School","Buncombe","20 Doan Road",NA,"Weaverville","NC",28787,"828-658-1892","https://nwris.buncombeschools.org/","Ms Doris Sellers","M","110LEA","05:06","Regular School","Traditional","Y",NA,NA,NA,NA,491,NA,5,TRUE,"N","N","N","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2022,"110401","SCH","P","Enka Middle","Buncombe","390 Asbury Road",NA,"Candler","NC",28715,"828-670-5010","https://ems.buncombeschools.org/","Mrs Karen Barnhill","M","110LEA","07:08","Regular School","Traditional","N",NA,NA,NA,NA,593,428,72.18,NA,"N","N","Y","Y",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2022,"110416","SCH","P","T C Roberson High","Buncombe","250 Overlook Road",NA,"Asheville","NC",28803,"828-654-1765","https://tcrhs.buncombeschools.org/","Mr Nathan Allison","H","110LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1428,985,68.98,NA,"N","N","N","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2022,"110420","SCH","P","Valley Springs Middle","Buncombe","224 Long Shoals Road",NA,"Arden","NC",28704,"828-654-1785","https://vsms.buncombeschools.org/","Will Thrasher","M","110LEA","05:08","Regular School","Traditional","N",NA,NA,NA,NA,648,516,79.63,NA,"N","N","Y","Y",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",2022,"110425","SCH","P","Enka Intermediate School","Buncombe","125 Asheville Commerce Parkway",NA,"Candler","NC",28715,"828-255-1380","https://eis.buncombeschools.org/","Emily Cox","M","110LEA","05:06","Regular School","Traditional","Y",NA,NA,NA,NA,589,NA,5,TRUE,"N","N","Y","Y",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2022,"110450","SCH","P","Charles T. Koontz Intermediate School","Buncombe","305 Overlook Road",NA,"Asheville","NC",28803,"828-684-1295","https://ctkis.buncombeschools.org/","Mr Reginald Bright","M","110LEA","05:06","Regular School","Traditional","Y",NA,NA,NA,NA,641,NA,5,TRUE,"N","N","Y","Y",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",2022,"110451","SCH","P","Joe P. Eblen Intermediate School","Buncombe","59 Lee's Creek Road",NA,"Asheville","NC",28806,"828-255-5757","https://jpeis.buncombeschools.org/","Ms Julia Hodges","M","110LEA","05:06","Regular School","Traditional","Y",NA,NA,NA,NA,585,NA,5,TRUE,"N","N","Y","Y",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2022,"110475","SCH","P","Buncombe County Schools Virtual Academy","Buncombe","21 Trinity Chapel Rd","B","Asheville","NC",28805,"828-255-5102","http://virtual.buncombeschools.org/","Gina Toomey","A","110LEA","0K:12","Regular School","Traditional","N",NA,NA,NA,NA,203,48,23.65,NA,"N","N","N","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2022,"110500","SCH","P","Martin L Nesbitt Jr Discovery Academy","Buncombe","175 Bingham Rd Ste 10",NA,"Asheville","NC",28806,"828-271-4521","https://mlnda.buncombeschools.org/","Mrs Heather Brookshire","H","110LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,377,NA,95,TRUE,"N","N","N","N",0.023,0.636,0.364,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2022,"110LEA","LEA","P","Buncombe County Schools","Buncombe","175 Bingham Road","-","Asheville","NC",28806,"828-232-4160","http://www.buncombeschools.org","Dr Rob Jackson",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,13599,7833,57.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",2022,"111302","SCH","P","Asheville High","Buncombe","419 McDowell Street",NA,"Asheville","NC",28803,"828-350-2500","http://www.ashevillecityschools.net/pages/Asheville_High","Mr Derek Edwards","H","111LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1105,789,71.4,NA,"N","N","N","N",0.3,0.8,0.2,0,0.7,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",2022,"111356","SCH","P","Asheville Middle","Buncombe","211 S French Broad Avenue",NA,"Asheville","NC",28801,"828-350-6200","http://www.ashevillesityschools.net/pages/Asheville_Middle","Ms Jo Landreth","M","111LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,626,383,61.18,NA,"N","N","Y","Y",0.3,0.8,0.2,0,0.7,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2022,"111369","SCH","P","Montford North Star Academy","Buncombe","90 Montford Ave",NA,"Asheville","NC",28801,"828-350-6900","http://montford.ashevillecityschools.net/pages/Montford","Ms Shannon Baggett","M","111LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,232,185,79.74,NA,"N","N","Y","Y",0.3,0.8,0.2,0,0.7,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",2022,"111700","SCH","P","School of Inquiry and Life Sciences at Asheville","Buncombe","419 McDowell Street",NA,"Asheville","NC",28803,"828-350-2700","http://www.ashevillecityschools.net/pages/SILSA","Ms Nicole Cush","H","111LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,341,226,66.28,NA,"N","N","N","N",0.3,0.8,0.2,0,0.7,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",2022,"111LEA","LEA","P","Asheville City Schools","Buncombe","85 Mountain Street","-","Asheville","NC",28801,"828-350-7000","http://www.ashevillecityschools.net","Dr James Causby",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,2586,1583,61.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2022,"11A000","SCH","C","Evergreen Community Charter","Buncombe","50 Bell Road",NA,"Asheville","NC",28805,"828-298-2173","http://www.evergreenccs.org/","Dr Susan Mertz","I","CH","0K:08","Regular School","Traditional","Y","110LEA",NA,NA,NA,201,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2022,"11B000","SCH","C","ArtSpace Charter School","Buncombe","2030 US Hwy 70",NA,"Swannanoa","NC",28778,"828-298-2787","http://www.artspacecharter.org","Dr Sarena Fuller","I","CH","0K:08","Regular School","Traditional","Y","110LEA",NA,NA,NA,186,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2022,"11C000","SCH","C","IC Imagine","Buncombe","110 Champion Way",NA,"Asheville","NC",28806,"828-633-6491","http://www.icimagine.org","Laura Townley","A","CH","0K:12","Regular School","Modified","Y","110LEA",NA,NA,NA,700,NA,5,TRUE,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",2022,"11D000","SCH","C","The Franklin School of Innovation","Buncombe","61 Innovation Dr",NA,"Asheville","NC",28806,"828-318-8140","http://www.franklinschoolofinnovation.org","Michelle Vruwink","T","CH","05:12","Regular School","Traditional","Y","110LEA",NA,NA,NA,650,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2022,"11K000","SCH","C","Francine Delany New School for Children","Buncombe","119 Brevard Road",NA,"Asheville","NC",28806,"828-236-9441","http://www.fdnsc.net","Ms Buffy Fowler","I","CH","0K:08","Regular School","Traditional","Y","111LEA",NA,NA,NA,79,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2022,"120308","SCH","P","Hallyburton Academy","Burke","205 South Main Street",NA,"Drexel","NC",28619,"828-437-4184","http://www.burke.k12.nc.us","Mr Rich Linens","T","120LEA","06:12","Alternative Educat","Traditional","N",NA,NA,NA,NA,84,60,71.43,NA,"N","Y","N","N",0,0.72,0.28,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2022,"120310","SCH","P","Burke Middle College High School","Burke","1001 Burkemont Ave",NA,"Morganton","NC",28655,"828-448-3175","http://www.burke.k12.nc.us/schools/bmc/","Dr Christie Abernathy","H","120LEA","11:12","Regular School","Year Round","N",NA,NA,NA,NA,126,41,32.54,NA,"N","N","N","N",0,0.72,0.28,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2022,"120314","SCH","P","East Burke High","Burke","3695 East Burke Boulevard",NA,"Connelly Springs","NC",28612,"828-397-5541","http://www.burke.k12.nc.us/ebhs/","Mrs Katie Moore","H","120LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,843,622,73.78,NA,"N","N","N","N",0,0.72,0.28,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",2022,"120315","SCH","P","East Burke Middle","Burke","3519 Miller Bridge Road",NA,"Connelly Springs","NC",28612,"828-397-7446","http://www.burke.k12.nc.us/ebms/","Mr DJ Carswell","M","120LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,660,588,89.09,NA,"N","N","Y","Y",0,0.72,0.28,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",2022,"120318","SCH","P","Freedom High","Burke","511 Independence Boulevard",NA,"Morganton","NC",28655,"828-433-1310","http://www.burke.k12.nc.us/fhs/","Mrs Shanda Epley","H","120LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1313,977,74.41,NA,"N","N","N","N",0,0.72,0.28,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
